NO	phoneno	new accountno	new business name	new business type	CAT 1	CAT 2	CAT 3	CAT 4	CAT 5	CAT 6	new suburb	new buss category	new 2021 bill amount	acctual arrears	new outstanding amount	DIVISION	new payment
747	20200000844	AYW14009009005	AGYEMANG BADU ENT.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	TESANO	H	79	0	79	14	0
748	20200000845	AYW14009020005	THEO & THEO (GH) LTD.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	TESANO	H	79	0	79	14	0
749	20200000846	AYW14009021001	MEDIA CYCLE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	TESANO	H	79	0	79	14	0
750	20200000847	AYW14011015001	ACHEAMPONG ATIPOE STORE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	TESANO	H	79	0	79	14	0
751	20200000848	AYW14011016002	MAMA DORISE ENT.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	TESANO	H	79	0	79	14	0
752	20200000849	AYW14014016001	MAMA DORIS ENT.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	TESANO	H	79	0	79	14	0
753	20200000850	AYW14015016001	TIME CHANGES STORE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	TESANO	H	79	0	79	14	0
754	20200000851	AYW14019007002	ATTRACTION - KATHORN ENTERPRISE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
755	20200000852	AYW14019023002	ZIMIRO CLOTHING	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
756	20200000853	AYW14029006001	MILLICENT ENTERPRISE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
757	20200000854	AYW14029041001	SALINA PROVISION STORE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
758	20200000855	AYW14032002001	PEACE MISSION COM. CENTRE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
759	20200000856	AYW14033014001	GOD IS ABLE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
760	20200000857	AYW14033014003	SWEET ANIGALE VENTURES	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
761	20200000858	AYW14033014004	EVEGINAD STORES	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
762	20200000859	AYW14034025001	HWE DEA NYAME AYE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
763	20200000860	AYW14040001007	BY GRACE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
764	20200000861	AYW14043011003	C. N. ENTERPRISE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
765	20200000862	AYW14043020001	ALORM'S ENT.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
766	20200000863	AYW14045012001	VICTORIA BECKLEY STORE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	TESANO	H	79	0	79	14	0
767	20200000864	AYW14047001001	FREE FREE ZONE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
768	20200000865	AYW14047010002	CAPANGIE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
769	20200000866	AYW14047014001	TRUST HARD	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
770	20200000867	AYW14048001002	AMA COCROCO STORE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
771	20200000868	AYW14048016001	FELICIA OPARE STORE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
772	20200000869	AYW14049006001	AWONYE STORE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
773	20200000870	AYW14050007002	NEW STORE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
774	20200000871	AYW14052005003	ELSINITA	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
775	20200000872	AYW14057010002	HIS MAJESTY ENT.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
776	20200000873	AYW14058013004	ROCK OF AGES	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
777	20200000874	AYW14059002001	AUNTIE MERCY ENT.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
778	20200000875	AYW14061004002	LEOMA ENT.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	78.9	82.9	14	75
779	20200000876	AYW14071001001	MY GOD IS ABLE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
780	20200000877	AYW14077016001	MIRACOM ENT.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
781	20200000878	AYW14093013001	SOLE INSPIRATION LTD.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	DZORWULU	H	79	0	79	14	0
782	20200000879	AYW14094021002	AGNES CORNER	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	DZORWULU	H	79	0	79	14	0
783	20200000880	AYW14097001001	ANGIES CORNER	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	DZORWULU	H	79	0	79	14	0
784	20200000881	AYW14097017007	HAYRAL WORLD OF WIGS	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	DZORWULU	H	79	0	79	14	0
785	20200000882	AYW14099013001	ESTERO ENT.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	DZORWULU	H	79	0	79	14	0
786	20200000883	AYW14109020002	GOD IS GREAT	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	DZORWULU	H	79	0	79	14	0
787	20200000884	AYW14117019001	FLOMART BASE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	DZORWULU	H	79	0	79	14	0
788	20200000885	AYW14123001012	KIDDLE LEARNING BUROAU	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	DZORWULU	H	79	0	79	14	0
789	20200000886	AYW14146008001	MA MERE REFRESHING SPOT	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	AIRPORT WEST	H	79	0	79	14	0
790	20200000887	AYW14153002006	D. D. ENT.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	AIRPORT WEST	H	79	0	79	14	0
791	20200000888	AYW14153003003	GOD IS ABLE ENT.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	AIRPORT WEST	H	79	0	79	14	0
792	20200000889	AYW14153006004	MARY ADAMU	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	AIRPORT WEST	H	79	0	79	14	0
793	20200000890	AYW14153006009	FRUITS AND VEGETABLES	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	AIRPORT WEST RES. AR	H	79	78.9	78.9	14	79
794	20200000891	AYW14153011010	JAKMAY ENT.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	AIRPORT WEST RES. AR	H	79	78.9	78.9	14	79
795	20200000892	AYW14160022001	FRIENDS AND LOVERS STORE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	AIRPORT WEST	H	79	0	79	14	0
796	20200000893	AYW14160022002	FARMGATE FOOD	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	AIRPORT WEST	H	79	78.9	78.9	14	79
797	20200000894	AYW14165023001	ESTELLA FASHION	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	AIRPORT HILL RES. AR	H	79	0	79	14	0
798	20200000895	AYW14173016002	BRAY'S ENT.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	AIRPORT WEST	H	79	0	79	14	0
799	20200000896	AYW14153002010	FRONT LINE SHOP	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	AIRPORT WEST	H	79	78.9	78.9	14	79
800	20200000897	AYW14154006001	RAIL VIEW SSPOT	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ROMAN RIDGE	H	79	0	79	14	0
801	20200000898	AYW14065003001	DAYS AHEAD ENTERPRISE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ACHIMOTA FOREST RESI	H	79	0	79	14	0
802	20200000899	AYW14035004001	SAFO NYAME ENTERPRISE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
803	20200000900	AYW14040001008	YELLOW TOUCH	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
804	20200000901	AYW14033009001	GOD'S TIME IS THE BEST	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
805	20200000902	AYW14149002001	SANDEN VENTURES	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	AIRPORT WEST RES. AR	H	79	0	79	14	0
806	20200000903	AYW14205020001	BENEDICTA MENSAH	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ROMAN RIDGE	H	79	0	79	14	0
807	20200000904	AYW14039003003	TRUST LORD	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
808	20200000905	AYW14068001001	AREL  MINI MART	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
809	20200000906	AYW14005031001	MATILDA AKPENE SIGLO	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	TESANO	H	79	0	79	14	0
810	20200000907	AYW14040011001	AMINATU MOHAMMED	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
811	20200000908	AYW14003014002	JOSEPH E. BONNEY	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
812	20200000909	AYW14040005001	EMEFA COLLECTION	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
813	20200000910	AYW14043018001	BILLA CLARA	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
814	20200000911	AYW14052004001	NANCY FIA	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
815	20200000912	AYW14004013001	JANET GAKPO	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	TESANO	H	79	0	79	14	0
816	20200000913	AYW14153001002	LIZZY MINI MART	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ROMAN RIDGE	H	79	0	79	14	0
817	20200000914	AYW14033025002	ASHLORM VENTURES	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
818	20200000915	AYW14009009010	RICHIE'S CORNER SHOP	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	TESANO	H	79	0	79	14	0
819	20200000916	AYW14049003001	ERILOCK VENTURES	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
820	20200000917	AYW14153011021	AUNTY GLORIA	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	AIRPORT WEST RES. AR	H	79	0	79	14	0
821	20200000918	AYW14220012001	K. NAA VVENTURES	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ROMAN RIDGE	H	79	0	79	14	0
822	20200000919	AYW14094024001	NEXT TREND	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	DZORWULU	H	79	0	79	14	0
823	20200000920	AYW14094021004	REGGIE MINI MART	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	DZORWULU	H	79	0	79	14	0
824	20200000921	AYW14042016001	ENGMAN FLORAL	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
825	20200000922	AYW14042016002	GREAT PROVIDER (A.M.A 23)	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
826	20200000923	AYW14033026002	MABEL KUDJO  (A.M.A. 47)	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
827	20200000924	AYW14054024002	OWUSUA STORE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
828	20200000925	AYW14054024003	FATI SUMAILA	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
829	20200000926	AYW14016015003	GEORGE APPIAH	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
830	20200000927	AYW14042013001	JANET ODURO SARPONG	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
831	20200000928	AYW14011005002	TRIOB ENT.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	TESANO	H	79	0	79	14	0
832	20200000929	AYW14017007004	E-STALLA ENT.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
833	20200000930	AYW14069007001	HIDE OUT FOOD	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
834	20200000931	AYW14042016008	FATI ADAMS	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ABELENKPE	H	79	0	79	14	0
835	20200000932	AYW14124008002	ANTE AMA ENT.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	DZORWULU	H	79	0	79	14	0
836	20200000933	AYW14124001003	EVELYN NARTEY	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	DZORWULU	H	79	0	79	14	0
837	20200000934	AYW14209010004	BENEDICTA TETTEH	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	ROMAN RIDGE	H	79	0	79	14	0
838	20200000935	AYW14094024003	BEAUTY EXPRESS	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	DZORWULU	H	79	0	79	14	0
839	20200000936	AYW14116001009	RASH BEADS	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	DZORWULU	H	79	0	79	14	0
840	20200000937	AYW14106018003	ORBIT DOYAG	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	DZORWULU	H	79	0	79	14	0
841	20200000994	AYW14196004007	CHADILAND NET.	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	AIRPORT COMMERCIAL	H	79	0	79	14	0
842	20200001001	AYW13139014002	OCEANSTAR MILLENNIUM	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	EAST LEGON	H	79	0	79	13	0
843	20200001002	AYW13057029001	SEYRAM TRADING ENTERPRISE	COMMERCIAL HOUSES/DEPARTMENTAL STORES	5	51	303	303	303	303	AMBASSADORIAL ENCLAV	H	79	78.9	79.9	13	78
844	20200001003	AYW14077017001	PRODUCE BUYING COMPANY	COMMERCIALISED STATE COMPANIES/ CORPORATIONS	19	165	850	850	850	850	ABELENKPE	B	9363	0	9363	14	0
845	20200001004	AYW12100025001	MTN (SWITCH CENTRE)	COMMERCIALISED STATE COMPANIES/ CORPORATIONS	19	165	851	851	851	851	SOUTH LEGON	C	1578	1578	1578	12  paid	1578
846	20200001005	AYW13051012002	TECPAF	COMPUTER/ACCESSORIES/OFFICE EQUIPMENT	6	63	351	351	351	351	0	B	500	0	500	13	0
847	20200001006	AYW14092013004	GLOBAL HERITAGE PROFESSIONAL	COMPUTER SCHOOLS/ TRAINING CENTRES	8	82	500	500	500	500	DZORWULU	A	1599	0	1599	14	0
848	20200001007	AYW13073018001	I. P. M. C.	COMPUTER SCHOOLS/ TRAINING CENTRES	8	82	501	501	501	501	EAST LEGON	B	400	0	400	13	0
849	20200001008	AYW13147008022	U C L  GHANA	COMPUTER SCHOOLS/ TRAINING CENTRES	8	82	501	501	501	501	EAST LEGON	B	400	0	400	13	0
850	20200001009	AYW14011007015	POWERNET COMPUTER	COMPUTER SCHOOLS/ TRAINING CENTRES	8	82	501	501	501	501	TESANO	B	400	0	400	14	0
851	20200001010	AYW12073021003	GH HOSTEL LTD(ADMISTRATION BLK)WORK SMART	COMPUTER/ACCESSORIES/OFFICE EQUIPMENT	6	63	350	350	350	350	LEGON	A	1000	0	1000	12	0
852	20200001011	AYW12102001020	M.G.S GROUP	"PROFESSIONALSFIRMS/ INDIVIDUALS (ARCHITECTUAL, AUDITING, ACCOUNTING, ENGINEERING, LEGAL FIRMS ETC) GRAPHIC DESIGNERS, WEBSITE DESIGNERS"	23	193	974	974	974	974	EAST LEGON	D	736	0	736	12 paid	0
853	20200001012	AYW12073021005	GH HOSTEL LTD(ADMISTRATION BLK)TECH SPOT	COMPUTER/ACCESSORIES/OFFICE EQUIPMENT	6	63	351	351	351	351	LEGON	B	500	0	500	12	0
854	20200001013	AYW12073021001	APPLE CLUB(ADMISTRATION BLK)GH HOSTEL LTD	COMPUTER/ACCESSORIES/OFFICE EQUIPMENT	6	63	351	351	351	351	LEGON	B	500	0	500	12	0
855	20200001014	AYW12073018007	SYSTEM SERVICE(PENT.BLK C)GH.HOS.LTD	COMPUTER/ACCESSORIES/OFFICE EQUIPMENT	6	63	352	352	352	352	LEGON	C	500	0	500	12	0
856	20200001015	AYW13084024001	GLOBAL ACTUARIAL PARTNERS	PRIVATE MANAGEMENT CONSULTANCY SERVICES	23	193	973	973	973	973	0	B	1052	0	1052	13	0
857	20200001017	AYW13060021001	ITALIAN IMPRINT  LIMITED	COOKING / HOUSEHOLD UTENSIL SALES	5	52	304	304	304	304	0	A	300	0	300	13	0
858	20200001018	AYW13106007009	ROYAL CARE COSMETICS	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	598	598	598	598	0	C	210	0	210	13	0
859	20200001019	AYW13056024001	MAY COSMESTIC	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	598	598	598	598	0	C	210	0	210	13	0
860	20200001020	AYW13050022005	BODY ORGANICS	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	596	596	596	596	0	A	473	473	473	13	473
861	20200001021	AYW13038024001	RENES PARADISE	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	598	598	598	598	0	C	210	0	210	13	0
862	20200001022	AYW13051004001	ANGEL'S BEAUTY SUPPLY	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	598	598	598	598	LA BAWALESHIE RD	C	210	0	210	13	0
863	20200001023	AYW13107015028	TESKOF BEAUTY PRODUCTS & COSMETICS	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	598	598	598	598	0	C	210	0	210	13	0
864	20200001024	AYW13013024003	GLOW MAKEUP&COSMETICS	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	598	598	598	598	0	C	210	0	210	13	0
865	20200001026	AYW13071001052	SCENTOPIA	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	596	596	596	596	EAST LEGON	A	473	473.4	473	13	473.4
866	20200001027	AYW13106027003	FIALZALZ PALAIS BEAUTE	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	597	597	597	597	EAST LEGON	B	337	0	337	13	0
867	20200001028	AYW13060033001	BODITEL	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	597	597	597	597	EAST LEGON EXTENSION	B	337	0	337	13	0
868	20200001029	AYW13039009020	MELANI BEAUTY SOLUTION	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	597	597	597	597	EAST LEGON	B	337	336.64	458.64	13	215
869	20200001030	AYW13026052002	HOUSE OF FLECKS	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	597	597	597	597	TRINITY COLLEGE	B	337	336.64	523.64	13	150
870	20200001031	AYW14119005001	CRYSTAL COSMESTICS & BEAUTY CENTRE	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	597	597	597	597	DZORWULU	B	337	0	337	14	0
871	20200001032	AYW14115005007	FANI HEAVEN COSMESTICS	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	597	597	597	597	DZORWULU	B	337	0	337	14	0
872	20200001034	AYW13108012003	BEAUTY PLUS	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	599	599	599	599	EAST LEGON	D	100	0	100	13	0
873	20200001035	AYW13133023001	FIORIDA COSMESTICS	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	599	599	599	599	EAST LEGON	D	100	100	150	13	50
874	20200001036	AYW13098006003	AIDA'S PARADISE	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	599	599	599	599	SHIASHIE	D	100	100	100	13	100
875	20200001037	AYW13107015010	THERESA KUTSOATI	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	599	599	599	599	EAST LEGON	D	100	0	100	13	0
876	20200001038	AYW13051007002	ANGLE BEAUTY SUPPLIES	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	599	599	599	599	EAST LEGON	D	100	0	100	13	0
877	20200001039	AYW14120001004	CRYSTAL COSMETICS BEAUTY CENTRE	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	599	599	599	599	DZORWULU	D	100	0	100	14	0
878	20200001040	AYW14216006001	GEORGINA ENT.	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	599	599	599	599	ROMAN RIDGE	D	100	0	100	14	0
879	20200001041	AYW14120001016	ANGELS	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	599	599	599	599	DZORWULU	D	100	0	100	14	0
880	20200001042	AYW14114011010	ZARON	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	599	599	599	599	DZORWULU	D	100	0	100	14	0
881	20200001043	AYW14116001015	BUBBLES COSMESTICS	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	599	599	599	599	DZORWULU	D	100	0	100	14	0
882	20200001045	AYW13108018002	BEAUTY PLUS COSMETICS	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	598	598	598	598	0	C	210	210	210	13	210
883	20200001046	AYW13107015031	SAFARI	COSMETIC/PERSONAL CARE/HAIR PRODUCTS SALES	12	102	598	598	598	598	0	C	210	0	210	13	0
884	20200001047	AYW13081008002	DROP GHANA LIMITED	COURIER SERVICES	30	217	1109	1109	1109	1109	0	B	1052	0	1052	13	0
885	20200001048	AYW13046002001	BE EXPRESS	COURIER SERVICES	30	217	1109	1109	1109	1109	0	B	1052	0	1052	13	0
886	20200001049	AYW13062021001	ALL LOGI SERVICE GH. LTD.	COURIER SERVICES	30	217	1110	1110	1110	1110	EAST LEGON	C	400	0	400	13	0
887	20200001050	AYW14167003001	COMPACT LIMITED	COURIER SERVICES	30	217	1110	1110	1110	1110	AIRPORT HILL RES. AR	C	400	0	400	14	0
888	20200001051	AYW14075004001	CAC WORLDWIDE LTD.	COURIER SERVICES	30	217	1110	1110	1110	1110	EAST LEGON	C	400	0	400	14	0
889	20200001052	AYW14113004002	GO DELIVERY	COURIER SERVICES	30	217	1110	1110	1110	1110	DZORWULU	C	400	0	400	14	0
890	20200001055	AYW13038023002	BEST SMILE DENTAL	HEALTH FACILITIES - PRIVATE DENTAL CLINICS	18	160	812	812	812	812	0	C	360	360	360	13	360
891	20200001056	AYW13139021001	MUDI CLOTHING	DRESSMAKERS/TAILORS-INDUSTRIAL	20	173	880	880	880	880	0	E	158	0	158	13	0
892	20200001057	AYW13026012005	POSH CREATION	DRESSMAKERS /TAILORS(NON INDUSTRIAL)	12	105	606	606	606	606	0	C	158	0	158	13	0
893	20200001058	AYW13007036008	EVE;S COLLECTION	DRESSMAKERS/TAILORS-INDUSTRIAL	20	173	878	878	878	878	0	C	526	0	526	13	0
894	20200001059	AYW12073017004	TEN-PANNY CLOTHING(PENT.B)GH HOSTEL LTD	DRESSMAKERS /TAILORS(NON INDUSTRIAL)	12	105	604	604	604	604	LEGON	A	105	0	105	12	0
895	20200001060	AYW12073018011	ROYAL FASHIONS	DRESSMAKERS /TAILORS(NON INDUSTRIAL)	12	105	604	604	604	604	LEGON	A	105	0	105	12	0
896	20200001061	AYW12073017009	AMAZING GRACE	DRESSMAKERS /TAILORS(NON INDUSTRIAL)	12	105	604	604	604	604	LEGON	A	105	0	105	12	0
897	20200001062	AYW12100030005	BILRASH SHIPPING & LOGISTICS	CHANDLERY (SHIPPING SUPPLIES) SERVICES	20	173	876	876	876	876	SOUTH LEGON	B	2104	0	2104	12	0
898	20200001063	AYW12082002004	AJ'S LOUNGE RESTAURANT	RESTAURANTS	20	173	878	878	878	878	W. LANDS	C	1000	0	1000	12	0
899	20200001064	AYW13032010002	TASH CLOTHING	DRESSMAKERS /TAILORS(NON INDUSTRIAL)	12	105	604	604	604	604	EAST LEGON EXTENSION	A	105	0	105	13	0
900	20200001065	AYW13007003001	ADOM SISTERS FASHION	DRESSMAKERS /TAILORS(NON INDUSTRIAL)	12	105	605	605	605	605	TRINITY COLLEGE	B	84	0	84	13	0
901	20200001066	AYW13007024002	MIRACLE FASHION	DRESSMAKERS /TAILORS(NON INDUSTRIAL)	12	105	605	605	605	605	TRINITY COLLEGE	B	84	84.16	108.16	13	60
