ELECTORA AREA,TOWN,PRIMARY CONTACT,PROPERTY OWNER,DIVISION,CAT1,CAT2,CAT3,CAT4,CAT5,CAT6,ELECTORAL AREA,TOWN,PROPERTY ADDRESS,ACCOUNT NUMBER,VALUATION STATUS,NEW RATEABLE VALE , new rate impost ,2020 AREARS,2021 CURRENT BILL,OUTSTANDING. BALANCE,PAYMENT,BLOCK NO,PLOT NO,PROP TYPE,PROP CAT/USECODE,
1,24,2030001753,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,THIRD STREET,AYW13025021,1,1676, 0.064439 ,324,108,432,0,25,21,R3B,RP,
1,24,2030001754,V.K. NOVIHOHO,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,"15, ELICAN STREET",AYW13025022,1,36861.2, 0.002930 ,324,108,432,0,25,22,R3B,RP,
1,19,2030001755,GHANA BOOK TRUST,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,"16, IPS RD",AYW13026001,1,120114.3, 0.016500 ,0,1981.89,1981.89,1981.89,26,1,R1A,OP,
1,19,2030001756,DR. JOSEPH K. ESSIBU (IDEAL COLLEGE),13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.LAGOON LINK,AYW13026002,1,321428.57, 0.012900 ,8939.29,4146.43,13085.72,0,26,2,R2B,SP,
1,19,2030001757,TRINITY THEOLOGICAL,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026003,1,11310,0,0,0,0,0,26,3,R1A,FER,
1,19,2030001758,TRINITY THEOLOGICAL,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,BI,AYW13026004,1,40825.4,0,0,0,0,0,26,4,R1A,FER,
1,19,2030001759,TRINITY THEOLOGICAL SEMINARY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026005,1,69936.9,0,0,0,0,0,26,5,R1A,FER,
1,19,2030001760,TRINITY THEOLOGICAL,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026006,1,317679.5,0,0,0,0,0,26,6,R1A,FE,
1,19,2030001761,TRINITY THEOLOGICAL,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,B2,AYW13026007,1,220839.3,0,0,0,0,0,26,7,R1A,FER,
1,19,2030001762,CHALLENGE BOOKSHOP,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026008,1,2806.6, 0.213782 ,1800,600,2400,0,26,8,R1A,CP,
1,19,2030001763,TRINITY THEOLOGICAL SEMINARY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026009,1,104516.4,0,0,0,0,0,26,9,R1A,FER,
1,19,2030001764,TRINITY THEOLOGICAL SEMINARY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026010,1,72666,0,0,0,0,0,26,10,R1A,FER,
1,19,2030001765,TRINITY THEOLOGICAL SEMINARY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026011,1,72344.6,0,0,0,0,0,26,11,R1A,FER,
1,19,2030001766,TRINITY THEOLOGICAL SEMINARY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026012,1,24916.8,0,0,0,0,0,26,12,R1A,CH,
1,19,2030001767,TRINITY THEOLOGICAL SEMINARY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026013,1,27815.5,0,0,0,0,0,26,13,R1A,FE,
1,19,2030001768,TRINITY THEOLOGICAL SEMINARY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026014,1,68871.9,0,0,0,0,0,26,14,R1A,FE,
1,19,2030001769,TRINITY THEOLOGICAL SEMINARY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,B4,AYW13026015,1,24723.5,0,0,0,0,0,26,15,R1A,FE,
1,19,2030001770,TRINITY THEOLOGICAL SEMINARY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,B7,AYW13026016,1,26596.3,0,0,0,0,0,26,16,R1A,FER,
1,19,2030001771,TRINITY THEOLOGICAL SEMINARY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026017,1,86388,0,0,0,0,0,26,17,R1A,FER,
1,19,2030001772,TRINITY THEOLOGICAL SEMINARY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,B3,AYW13026018,1,24660.2,0,0,0,0,0,26,18,R1A,FER,
1,19,2030001773,TRINITY THEOLOGICAL SEMINARY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,B5,AYW13026019,1,23548.3,0,0,0,0,0,26,19,R1A,FER,
1,19,2030001774,TRINITY THEOLOGICAL SEMINARY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,B6,AYW13026020,1,24542.8,0,0,0,0,0,26,20,R1A,FER,
1,19,2030001775,TRINITY THEOLOGICAL SEMINARY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,B8,AYW13026021,1,28373.7,0,0,0,0,0,26,21,R1A,FER,
1,19,2030001776,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026022,1,53060, 0.006785 ,1080,360,1440,0,26,22,R1A,RP,
1,19,2030001777,FRANCISCA LETTIVE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026023,1,35148.8, 0.010242 ,1080,360,1440,0,26,23,R1A,RP,
1,19,2030001778,MR & MRS SACKEY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026024,1,96043.6, 0.003748 ,0,360,360,360,26,24,R1A,RP,
1,19,2030001779,MR AGBETTOR,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026025,1,33983.8, 0.010593 ,719,360,1079,360,26,25,R1A,RP,
1,19,2030001780,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026026,1,0,0,0,0,0,0,26,26,R1A,UC,
1,19,2030001781,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026027,1,0,0,0,0,0,0,26,27,R1A,UC,
1,19,2030001782,ELIZABETH TEIKO,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,19 TRINITY RD(226/29,AYW13026028,1,25418.8, 0.014163 ,1080,360,1440,0,26,28,R1A,RP,
1,19,2030001783,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026029,1,0,0,0,0,0,0,26,29,R1A,UC,
1,19,2030001784,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026030,1,0,0,0,0,0,0,26,30,R1A,VP,
1,19,2030001785,LAWRENCE TETTEH,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026031,1,19833.8, 0.018151 ,1080,360,1440,0,26,31,R1A,RP,
1,19,2030001786,ISAAC COFIE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,C231/29,AYW13026032,1,48868.4, 0.007367 ,0,360,360,1080,26,32,R1A,RP,
1,19,2030001787,MAWULI WILLIAM,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026033,1,38046.4, 0.009462 ,1080,360,1440,0,26,33,R1A,RP,
1,19,2030001788,CECILIA NUTAKOR,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,"23, TRINITY RD",AYW13026034,1,8931.8, 0.040305 ,1080,360,1440,0,26,34,R1A,RP,
1,19,2030001789,DZAGLO DANIEL,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,25 TRINITY LINK,AYW13026035,1,13151.8, 0.027373 ,580,360,940,500,26,35,R1A,RP,
1,19,2030001790,G.E. KUMORDZIE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,"27, TRINITY RD",AYW13026036,1,31172.4, 0.011549 ,780,360,1140,300,26,36,R1A,RP,
1,19,2030001791,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,C236/29(29 TRINITY R,AYW13026037,1,32325.2, 0.011137 ,1080,360,1440,0,26,37,R1A,RP,
1,19,2030001792,EMMANUEL MENYA,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,C250/29(31 TRINITY R,AYW13026038,1,25973.9, 0.013860 ,1080,360,1440,0,26,38,R1A,RP,
1,19,2030001793,COP. ADDOQUAYE OKOE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,"33, TRINITY RD",AYW13026039,1,33538.1, 0.010734 ,809,360,1169,0,26,39,R1A,RP,
1,19,2030001794,S.K. ANANI,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,"35, TRINITY RD",AYW13026040,1,23270.7, 0.015470 ,1080,360,1440,0,26,40,R1A,RP,
1,19,2030001795,METEOROLOGICAL AGENCY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026041,1,104972.5, 0.003600 ,1133.7,377.9,1511.6,0,26,41,R1A,RQ,
1,19,2030001796,METEOROLOGICAL AGENCY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026042,1,55821.6, 0.015000 ,2260.77,837.32,3098.09,0,26,42,R1A,OQ,
1,19,2030001797,METEOROLOGICAL AGENCY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026043,1,253133, 0.015000 ,10251.9,3797,14048.9,0,26,43,R1A,OQ,
1,19,2030001798,METEOROLOGICAL AGENCY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026044,1,22174, 0.016235 ,1080,360,1440,0,26,44,R1A,RQ,
1,19,2030001799,METEOROLOGICAL AGENCY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026045,1,25744.4, 0.017480 ,1350,450,1800,0,26,45,R1A,OQ,
1,19,2030001800,TRINITY THEOLOGICAL SEMINARY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,.,AYW13026046,1,26039.1,0,0,0,0,0,26,46,R1A,FER,
1,19,2030001801,THROLOGICAL SEMIMARY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13026047,1,10713.6,0,0,0,0,0,26,47,R1A,FER,
1,19,2030001802,TRINITY THEOLOGICAL,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13026048,1,33911.5,0,0,0,0,0,26,48,R1A,FER,
1,19,2030001803,THEOLOGICAL SEM,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,B9,AYW13026049,1,95892.6,0,0,0,0,0,26,49,R1A,FER,
1,19,2030001804,CHRISTOPER NYAMORDFE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,(229/29) (15 TRINITY,AYW13026050,1,6163, 0.058413 ,0,360,360,360,26,50,R1A,RP,
1,19,2030001805,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13026051,1,0,0,0,0,0,0,26,51,R1A,UC,
1,19,2030001806,MR CHARLES ABROKWAH,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,HSE 3 IPS ROAD,AYW13026052,1,84193.88, 0.016500 ,0.2,1389.2,1389.4,1389.2,26,52,R1A,CP,
1,8,2030001807,AMOAH DANKWAH,13,12,32,230,848,1064,1158,EAST LEGON,SOUTH LEGON,I.P.S. EAST LEGON,AYW13026053,1,83193.88, 0.016500 ,0,1372.7,1372.7,1372.7,26,53,R1A,CP,
1,19,2030001808,MRS. BONSU HANSEN,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,I.P.S,AYW13026054,1,49005.1, 0.016500 ,1617.16,808.58,2425.74,0,26,54,R1A,CP,
1,19,2030001809,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13026055,1,0,0,0,0,0,0,26,55,R1A,UC,
1,19,2030001810,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13026056,1,0,0,0,0,0,0,26,56,R1A,UC,
1,19,2030001811,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13026057,1,0,0,0,0,0,0,26,57,R1A,UC,
1,19,2030001812,ACCRA TEACHERS TRAINING,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027001,1,52324.8,0,0,0,0,0,27,1,R1A,FE,
1,19,2030001813,ACCRA TEACHER'S TRANING COLLEGE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027002,1,73536.3,0,0,0,0,0,27,2,R1A,FE,
1,19,2030001814,ACCRA TEACHER'S TRAINING COLLEGE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027003,1,34429.4,0,0,0,0,0,27,3,R1A,FE,
1,19,2030001815,ACCRA TEACHER'S TRAINING COLLEGE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027004,1,63508.8,0,0,0,0,0,27,4,R1A,FE,
1,19,2030001816,ACCRA TRAINING COLLEGE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027005,1,40223.5,0,0,0,0,0,27,5,R1A,FE,
1,19,2030001817,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027006,1,7792.3,0,0,0,0,0,27,6,R1A,FE,
1,19,2030001818,ACCRA TRAINING COLLEGE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027007,1,28079.2,0,0,0,0,0,27,7,R1A,FE,
1,19,2030001819,ACCRA TRAINING COLLEGE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027008,1,127356.5,0,0,0,0,0,27,8,R1A,FE,
1,19,2030001820,ACCRA TRAINING COLLEGE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027009,1,329606,0,0,0,0,0,27,9,R1A,FE,
1,19,2030001821,ACCRA TRAINING COLLEGE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027010,1,97279.4,0,0,0,0,0,27,10,R1A,FE,
1,19,2030001822,ACCRA TRAINING COLLEGE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027011,1,21434.6,0,0,0,0,0,27,11,R1A,FE,
1,19,2030001823,ACCRA TRAINING COLLEGE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027012,1,28002.8,0,0,0,0,0,27,12,R1A,FE,
1,19,2030001824,ACCRA TRAINING COLLEGE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027013,1,27591.2,0,0,0,0,0,27,13,R1A,FE,
1,19,2030001825,PASTOR JOHN DARTEY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,381/19,AYW13027014,1,21445.1, 0.016787 ,580,360,940,500,27,14,R1A,RP,
1,19,2030001826,COLLINS OSEI,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,9 ELICAN CLOSE C981/,AYW13027015,1,27572.7, 0.013056 ,1080,360,1440,0,27,15,R1A,RP,
1,19,2030001827,MR. SAMUEL ASIEDU GYADU,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,16 ELICAN CLOSE,AYW13027016,1,15046.3, 0.023926 ,1080,360,1440,0,27,16,R1A,RP,
1,19,2030001828,JOSEPH ATTAH BIADIKO,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027017,1,11041, 0.032606 ,1080,360,1440,0,27,17,R1A,RP,
1,19,2030001829,ALI BUILSA,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,C387/29,AYW13027018,1,20779.9, 0.017324 ,880,360,1240,200,27,18,R1A,RP,
1,19,2030001830,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,7A ELICAN CLOSE,AYW13027019,1,6072.6, 0.059283 ,1080,360,1440,0,27,19,R1A,RP,
1,19,2030001831,ASSEMBLIES OF GOD CHURCH,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027020,1,8500.9,0,0,0,0,0,27,20,R1A,CH,
1,19,2030001832,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027021,1,0,0,0,0,0,0,27,21,R1A,UC,
1,19,2030001833,BEN ASIEDU,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027022,1,31114.9, 0.011570 ,1080,360,1440,0,27,22,R1A,RP,
1,19,2030001834,SAMPSON CUDJOE,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027023,1,17436.3, 0.020647 ,1080,360,1440,0,27,23,R1A,RP,
1,19,2030001835,JOSEPH ASHALLEY,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027024,1,29840.9, 0.012064 ,1080,360,1440,0,27,24,R1A,RP,
1,8,2030001836,MRS. HAWA AJEI,13,12,32,230,848,1064,1158,EAST LEGON,SOUTH LEGON,-,AYW13027025,1,272500, 0.003600 ,0,981,981,1962,27,25,R1A,RP,
1,8,2030001837,MRS. HAWA AJEI,13,12,32,230,848,1064,1158,EAST LEGON,SOUTH LEGON,-,AYW13027026,1,81818.18, 0.016500 ,0,1350,1350,2700,27,26,R1A,CP,
1,19,2030001838,AMOAKOAH-AMEAH JANET,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,6 ELICAN CLOSE,AYW13027027,1,15197.7, 0.023688 ,780,360,1140,0,27,27,R1A,RP,
1,19,2030001839,MR & MRS L. A. DARKO,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,5 ELICAN CLOSE,AYW13027028,1,30179.4, 0.011929 ,0,360,360,1080,27,28,R1A,RP,
1,19,2030001840,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,15 ELICAN CLSOE,AYW13027029,1,331094.8, 0.003600 ,3575.82,1191.94,4767.76,0,27,29,R1A,RP,
1,19,2030001841,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,-,AYW13027030,1,0,0,0,0,0,0,27,30,R1A,UC,
1,19,2030001842,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,10A ELICAN CLOSE,AYW13027031,1,2914.8, 0.123508 ,1080,360,1440,0,27,31,R1A,RP,
1,19,2030001843,SOSTHENES KWASI DZIKUMU,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,C388/29 (16),AYW13027032,1,27657.9, 0.013016 ,1080,360,1440,0,27,32,R1A,RP,
1,19,2030001844,AGBANU JAMES,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,C389/29(14 ELICAN ST,AYW13027033,1,56022.3, 0.006426 ,1080,360,1440,0,27,33,R1A,RP,
1,19,2030001845,RTD COL. P.R. NYAKU,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,13 ELICAN ST,AYW13027034,1,144880.8, 0.008400 ,1751,1217,2968,0,27,34,R1A,MX,
1,19,2030001846,EBENEZER MARTEI HAMMOND,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,C391/29 ELICAN.,AYW13027035,1,27863.6, 0.012920 ,1080,360,1440,0,27,35,R1A,RP,
1,19,2030001847,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,TRINITY COLLEGE,SOUTH LEGON,,AYW13027036,1,5369.2, 0.067049 ,760,360,1120,320,27,36,R1A,RP,
1,24,2030001848,VICTOR NII ANKRAH,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,C392/29,AYW13028001,1,21488.6, 0.005026 ,0,108,108,324,28,1,R3B,RP,
1,24,2030001849,TSATE DELA,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,.,AYW13028002,1,144722.22, 0.003600 ,1455,521,1976,0,28,2,R1A,RP,
1,24,2030001850,KORANTENG,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,.,AYW13028003,1,17526.4, 0.006162 ,324,108,432,0,28,3,R3B,RP,
1,24,2030001851,MARGARET TSIFOAKA,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,6,AYW13028004,1,22058.5, 0.004896 ,324,108,432,0,28,4,R3B,RP,
1,24,2030001852,ANSAH DADZIE,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,8,AYW13028005,1,29554.2, 0.003654 ,108,108,216,0,28,5,R3B,RP,
1,24,2030001853,EMMANUEL GAMABI,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,.,AYW13028006,1,9280.1, 0.011638 ,0,108,108,324,28,6,R3B,RP,
1,24,2030001854,ARTHUR ACORLOR,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,C422/29,AYW13028007,1,43596.6, 0.002477 ,324,108,432,0,28,7,R3B,RP,
1,24,2030001855,A. GAGBLEGU,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,.,AYW13028009,1,10920.9, 0.009889 ,108,108,216,0,28,9,R3B,RP,
1,24,2030001856,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,.,AYW13028010,1,0,0,0,0,0,0,28,10,R3B,VP,
1,8,2030001857,OWNER OR OCCUPIER,13,12,32,230,848,1064,1158,EAST LEGON,SOUTH LEGON,ASOYI CLOSE,AYW13028011,1,385882.35, 0.003600 ,4167.54,1389.18,5556.72,0,28,11,R1A,RP,
1,24,2030001858,THEODORE D. K. ADIKA,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,2 ASOYI CLOSE,AYW13028012,1,24876.7, 0.004341 ,224,108,332,100,28,12,R3B,RP,
1,24,2030001859,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,.,AYW13028013,1,0,0,0,0,0,0,28,13,R3B,VP,
1,24,2030001860,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,.,AYW13028014,1,0,0,0,0,0,0,28,14,R3B,VP,
1,24,2030001861,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,.,AYW13028015,1,0,0,0,0,0,0,28,15,R3B,UC,
1,24,2030001862,ERIC HIAMEY,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,C428/29,AYW13028016,1,14808.8, 0.007293 ,324,108,432,0,28,16,R3B,RP,
1,24,2030001863,MARY FOLIVI,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,14 FIRST ASOYI CLOSE,AYW13028017,1,46964.6, 0.002300 ,324,108,432,0,28,17,R3B,RP,
1,24,2030001864,OWNER/OCCUPIER,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,NO 2 ASOYI CLOSE,AYW13028018,1,52450.8, 0.002059 ,324,108,432,0,28,18,R3B,RP,
1,24,2030001865,GAGBLEZU-ALOMATU K. A,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,NO 10 ASOYI CLOSE,AYW13028019,1,52450.8, 0.002059 ,0,108,108,108,28,19,R3B,RP,
1,8,2030001866,OWNER OR OCCUPIER,13,12,32,230,848,1064,1158,EAST LEGON,SOUTH LEGON,ASOYI CLOSE,AYW13028020,1,205882.35, 0.003600 ,2223.54,741.18,2964.72,0,28,20,R1A,RP,
1,24,2030001867,KWAKU ADJEI BOAKYE,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,12 1ST ASOYI CLOSE,AYW13028021,1,28299.2, 0.003816 ,0,108,108,104,28,21,R3B,RP,
1,24,2030001868,FELIX OWUSU,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,7,AYW13028022,1,27165.1, 0.003976 ,324,108,432,0,28,22,R3B,RP,
1,24,2030001869,SAMUEL BOLOGAH,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,9,AYW13028023,1,12902.4, 0.008371 ,30,108,138,294,28,23,R3B,RP,
1,24,2030001870,TORGBOR ABAN SAMUEL,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,.,AYW13028024,1,26632.5, 0.004055 ,324,108,432,0,28,24,R3B,RP,
1,24,2030001871,MRS R. AKOMEAH,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,.,AYW13028025,1,66826.3, 0.001620 ,324.78,108.26,433.04,0,28,25,R3B,RP,
1,24,2030001872,SAMUEL ENNIN,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,.,AYW13028026,1,36369.5, 0.002970 ,324,108,432,0,28,26,R3B,RP,
1,24,2030001873,MR V. AIKPLADZE,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,.,AYW13028027,1,26097.4, 0.004138 ,324,108,432,0,28,27,R3B,RP,
1,24,2030001874,HANNAH BEATRICE KOOMSON,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,HSE.8 MEMPEASEM,AYW13028028,1,9040.7, 0.011946 ,216,108,324,0,28,28,R3B,RP,
1,24,2030001875,DEFFOR SETH,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,C396/29,AYW13028029,1,52450.8, 0.002059 ,324,108,432,0,28,29,R3B,RP,
1,24,2030001876,REFEL AGBENYEGAH,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,4 ASOYI CLOSE,AYW13028030,1,23462.2, 0.004603 ,324,108,432,0,28,30,R3B,RP,
1,8,2030001877,OWNER OR OCCUPIER,13,12,32,230,848,1064,1158,EAST LEGON,SOUTH LEGON,ASOYI CLOSE,AYW13028031,1,247058.82, 0.003600 ,2668.23,889.41,3557.64,0,28,31,R1A,RP,
1,24,2030001878,ERIC NOVBOHO,13,12,32,230,848,1064,1158,BAWALESHIE/MPEHUASEM,SOUTH LEGON,7,AYW13028032,1,68656.8, 0.001620 ,333.66,111.22,444.88,0,28,32,R3B,RP,
